Column1,shop,url,modelID,title,featuresMap.Screen Size Class,featuresMap.DVI Inputs,featuresMap.ENERGY STAR Certified,featuresMap.Ethernet Port,featuresMap.Sleep Timer,featuresMap.Width,featuresMap.USB Port,featuresMap.TV Type,featuresMap.V-Chip,featuresMap.Component Video Inputs,featuresMap.UPC,featuresMap.Screen Size (Measured Diagonally),featuresMap.Mount Bracket/VESA Pattern,featuresMap.PC Inputs,featuresMap.Aspect Ratio,featuresMap.Audio Outputs,featuresMap.Sound Leveler,featuresMap.Media Card Slot,featuresMap.Weight,featuresMap.Vertical Resolution,featuresMap.Composite Inputs,featuresMap.Brightness,featuresMap.Watts/Channel,featuresMap.HDMI Inputs,featuresMap.Maximum Resolution,featuresMap.Screen Refresh Rate,featuresMap.Product Height (with stand),featuresMap.Product Depth (without stand),featuresMap.Warranty Terms - Labor,featuresMap.Warranty Terms - Parts,featuresMap.Estimated Yearly Operating Cost,featuresMap.Product Height (without stand),featuresMap.Simulated Surround,featuresMap.Product Depth (with stand),featuresMap.Energy Consumption (kWh/year),featuresMap.Headphone Jacks,featuresMap.Speaker Output Power,featuresMap.USB Input,featuresMap.Speakers,featuresMap.Headphone,featuresMap.Remote Control,featuresMap.Response Time,featuresMap.Recommended Resolution,featuresMap.Speaker Location,featuresMap.HDMI,featuresMap.Dynamic Contrast Ratio,featuresMap.Output Power,featuresMap.Cabinet Color,featuresMap.Screen Size,featuresMap.Power Consumption,featuresMap.Brand,featuresMap.Viewing Angle,featuresMap.Feature,featuresMap.VESA,featuresMap.Power Supply,featuresMap.PC Input,featuresMap.Display Color,featuresMap.Language Options,featuresMap.3D-Ready,featuresMap.Remote Control Type,featuresMap.Smart Capable,featuresMap.DLNA,featuresMap.Instant Content,featuresMap.RF Antenna Input,featuresMap.Meta Title,featuresMap.Installation Required NR,featuresMap.Energy Star Compliant,featuresMap.Product Weight,featuresMap.Power Consumption (watts) Power On,featuresMap.Power Consumption (watts) Stand-by,featuresMap.Provider Product ID,featuresMap.Warranty Term - Parts,featuresMap.Other Features,featuresMap.Warranty Term - Labor,featuresMap.Product Width,featuresMap.Meta Description,featuresMap.Series,featuresMap.Component Video,featuresMap.Tuner,featuresMap.Refresh Rate,featuresMap.Composite A/V,featuresMap.USB,featuresMap.LED Technology,featuresMap.Digital Audio,featuresMap.LAN,featuresMap.Wireless,featuresMap.Weight Without Stand,featuresMap.Dimensions With Stand,featuresMap.Dimensions Without Stand,featuresMap.Other Connectors,featuresMap.Weight With Stand,featuresMap.Meta Keywords,featuresMap.Color,featuresMap.Date first available at Amazon.com,featuresMap.Product Dimensions:,featuresMap.Display Technology,featuresMap.Display Size,featuresMap.Shipping:,featuresMap.Brand Name,featuresMap.Image Aspect Ratio,featuresMap.ASIN:,featuresMap.Shipping Weight,featuresMap.Support Video Signal,featuresMap.Enhanced Motion,featuresMap.3DTV,featuresMap.Smart TV,featuresMap.Channel Labeling,featuresMap.Internet Connectable,featuresMap.url,featuresMap.ENERGY STAR Qualified,featuresMap.iPod Dock,featuresMap.Box Dimensions,featuresMap.Analog Audio,featuresMap.Parts,featuresMap.Labor,featuresMap.Regulatory Approvals,featuresMap.User Controls,featuresMap.Built-in Speakers,featuresMap.Picture-In-Picture,featuresMap.Backlight System,featuresMap.Picture in Picture (PIP),featuresMap.User Settings,featuresMap.Video Processor,featuresMap.Contrast Ratio,featuresMap.S-Video,featuresMap.Dimensions,featuresMap.Panel,featuresMap.Pixel Pitch,featuresMap.Temperature Range,featuresMap.Internet Connection,featuresMap.Stand,featuresMap.Speaker Configuration,featuresMap.Batteries,featuresMap.3-D Ready,featuresMap.Description,featuresMap.SD Card Slot,featuresMap.Flash Media,featuresMap.Digital Tuner,featuresMap.DVI Outputs,featuresMap.Component Video Outputs,featuresMap.Player Type,featuresMap.Playback Formats,featuresMap.Optical Digital Audio Outputs,featuresMap.Height,featuresMap.IEEE 1394 FireWire Port,featuresMap.HDMI Outputs,featuresMap.Depth,featuresMap.3-D Glasses Included,featuresMap.Alarm Timer,featuresMap.Estimated Yearly Electricity Use (kWh),featuresMap.AM/FM Tuner,featuresMap.Green Compliance,featuresMap.A/V Outputs,featuresMap.Composite Video Inputs,featuresMap.Widgets,featuresMap.Front/Side Inputs,featuresMap.Touchscreen,featuresMap.Compatibility,featuresMap.VGA Input,featuresMap.DVI-D with HDCP Input,featuresMap.Inputs,featuresMap.Antiglare Coating,featuresMap.Display Type,featuresMap.Native Resolution,featuresMap.HDMI Input,featuresMap.Speakers Included,featuresMap.Monitor Type,featuresMap.Assembly Required,featuresMap.Tilt,featuresMap.DVI-D Input,featuresMap.Gaming Series,featuresMap.Panel Life,featuresMap.Type,featuresMap.Best Buy Exclusive,featuresMap.S-Video Inputs,featuresMap.Product Height,featuresMap.Product Depth,featuresMap.3D Technology,featuresMap.Color Name,featuresMap.Best Sellers Rank,featuresMap.Shipping,featuresMap.Product Dimensions,featuresMap.Item Weight,featuresMap.Number of Component Outputs,featuresMap.Date First Available,featuresMap.ASIN,featuresMap.Specification Met,featuresMap.Smart Device Capabilities,featuresMap.Normal Mode Lamp Life:,featuresMap.Manufacturer:,featuresMap.Composite Video:,featuresMap.Minimum Lens Aperture:,featuresMap.Video Signal Standard:,featuresMap.Input Scan Format:,featuresMap.Vertical Keystone Correction:,featuresMap.Parts Warranty/Labor:,featuresMap.Form Factor:,featuresMap.Component Video:,featuresMap.Number of Speakers:,featuresMap.Manufacturer Part Number:,featuresMap.Economy Mode Lamp Life:,featuresMap.Diagonal Image Size:,featuresMap.Color Supported:,featuresMap.Native Resolution:,featuresMap.Green Compliant:,featuresMap.Ethernet Technology:,featuresMap.Throw Ratio:,featuresMap.Speaker Output Mode:,featuresMap.Green Compliance Certificate/Authority:,featuresMap.Zoom Type:,featuresMap.Lamp Type:,featuresMap.Output Scan Format:,featuresMap.Brand Name:,featuresMap.VGA In:,featuresMap.Input Voltage:,featuresMap.Manual Zoom Factor:,featuresMap.Video Signal Format:,featuresMap.Maximum Horizontal Sync:,featuresMap.Platform Supported:,featuresMap.HDMI:,featuresMap.Depth:,featuresMap.Speaker Output Power:,featuresMap.Operating Power Consumption:,featuresMap.Maximum Vertical Sync:,featuresMap.Lamp Power:,featuresMap.Limited Warranty:,featuresMap.Contrast Ratio:,featuresMap.Package Contents:,featuresMap.Native Aspect Ratio:,featuresMap.Weight (Approximate):,featuresMap.Height:,featuresMap.Product Series:,featuresMap.Graphic Mode:,featuresMap.Manufacturer Website Address:,featuresMap.Maximum Lens Aperture:,featuresMap.Width:,featuresMap.USB:,featuresMap.Network (RJ-45):,featuresMap.Number of HDMI Ports:,featuresMap.Uniformity:,featuresMap.Projection Method:,featuresMap.Product Type:,featuresMap.Product Model:,featuresMap.Minimum Projection Distance:,featuresMap.Number of Lamps:,featuresMap.Product Name:,featuresMap.Maximum Projection Distance:,featuresMap.Standard Mode Brightness:,featuresMap.Certifications & Standards:,featuresMap.Wi-Fi:,featuresMap.Maximum Resolution:,featuresMap.Scan Format:,featuresMap.Digital Audio Output:,featuresMap.Standard Refresh Rate:,featuresMap.Screen Size:,featuresMap.Standby Power Consumption:,featuresMap.Width with Stand:,featuresMap.Number of USB Ports:,featuresMap.DLNA Certified:,featuresMap.PC Streaming:,featuresMap.Response Time:,featuresMap.Internet Access:,featuresMap.Remote Control Included:,featuresMap.Streaming Service:,featuresMap.Slimline:,featuresMap.Ethernet:,featuresMap.Digital Tuner:,featuresMap.Media Player:,featuresMap.Bluetooth:,featuresMap.Aspect Ratio:,featuresMap.Videocall:,featuresMap.Sound System:,featuresMap.HDMI Version:,featuresMap.Vertical Viewing Angle:,featuresMap.Weight with Stand (Approximate):,featuresMap.Features:,featuresMap.Smart TV:,featuresMap.RMS Output Power:,featuresMap.Enhanced Refresh Rate:,featuresMap.Horizontal Viewing Angle:,featuresMap.Depth with Stand:,featuresMap.Wi-Fi Standard:,featuresMap.Dynamic Contrast Ratio:,featuresMap.Speakers:,featuresMap.3D Glasses Required:,featuresMap.VESA Mount Standard:,featuresMap.Height with Stand:,featuresMap.Backlight Technology:,featuresMap.BD Live,featuresMap.Wi-Fi Built In,featuresMap.Surround Sound Decoders,featuresMap.Wi-Fi Ready,featuresMap.Features,featuresMap.Video,featuresMap.HDCP Ready,featuresMap.Plasma Panel,featuresMap.Video Outputs,featuresMap.Front A/V Inputs,featuresMap.Shipping Advisory,featuresMap.Output Wattage,featuresMap.Memory Card Slot,featuresMap.Energy Consumption per Year:,featuresMap.Built-In Player,featuresMap.Item Display Height,featuresMap.USB Standard:,featuresMap.Image Contrast Ratio,featuresMap.Frequency Response Curve,featuresMap.Special Features,featuresMap.VGA:,featuresMap.Native Contrast Ratio:,featuresMap.Analog Tuner:,featuresMap.Battery Included:,featuresMap.Headphone:,featuresMap.Comb Filter:,featuresMap.Brightness:,featuresMap.View Angle,featuresMap.Speaker Type,featuresMap.Motion Interpolation Technology:,featuresMap.Parental Control:,featuresMap.Speaker Count,featuresMap.Resolution,featuresMap.Blu Ray Combo,featuresMap.DVD Combo,featuresMap.User Control,featuresMap.Color:,featuresMap.Product Line:,featuresMap.Discontinued by manufacturer,featuresMap.Compatible Models,featuresMap.Working Time,featuresMap.Package Content,featuresMap.Projector Type,featuresMap.Lamp Type,featuresMap.HDTV Capability,featuresMap.3D Type:,featuresMap.TV Tuner,featuresMap.TV/Cable Ready,featuresMap.Horizontal Frequency,featuresMap.Vertical Frequency,featuresMap.Antenna Included,featuresMap.Additional Information:,featuresMap.Power Consumption:,featuresMap.Interfaces/Ports:,featuresMap.Motor:,featuresMap.Capacity:,featuresMap.Player Mechanism:,featuresMap.Signal to Noise Ratio (SNR):,featuresMap.Humidity Range,featuresMap.Connectors,featuresMap.Diagonal Size,featuresMap.Combo Player,featuresMap.HDMI Connection
0,bestbuy.com,http://www.bestbuy.com/site/Vizio+-+50%22+Class+(50%22+Diag.)+-+LED-LCD+TV+-+1080p+-+120+Hz+-+3D+-+HDTV+1080p/1306544793.p;template=_specificationsTab,E500D-A0,"Vizio 50"" Class 50"" Diag. LEDLCD TV 1080p 120 Hz 3D HDTV 1080p E500D-A0 - Best Buy","50""",,No,Yes,,44.5 inches,Yes,LED Flat-Panel,,Yes,8.45226E+11,"50""",400 x 400,,16:09,Yes,,,32.00lb,1080p,Yes,,,4,1920 x 1080,120Hz,"28.10""","3.2""",,1Year,,"26.3""",,"9""",,Yes,20W,Yes,Yes,,,,,,,"2,000,000:1",,,,,Vizio,,,,,,,,,,,,Amazon Instant Video|HuluPlus|Netflix|Pandora|USA Today|VUDU|Yahoo! Sports|YouTube,,"Vizio, Inc E500D-A0",,No,32.00lb,77.20W,1W,1024513096,1Year,Ambient Lighting,,"44.5""","Vizio E500D-A0 50"" 3D 1080p LED-LCD TV - 16:9 - HDTV 1080p - 120 Hz",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,bestbuy.com,http://www.bestbuy.com/site/Panasonic+-+VIERA+-+42%26%2334%3B+Class+(41-9/10%26%2334%3B+Diag.)+-+Plasma+-+720p+-+600Hz+-+HDTV/8124416.p;template=_specificationsTab,TC-P42X60,"Panasonic VIERA 42"" Class 41910"" Diag. Plasma 720p 600Hz HDTV TC-P42X60 - Best Buy","42""",0,No,No,Yes,"39-3/4""",Yes,Plasma Flat-Panel,Yes,1,8.8517E+11,"41-9/10""",400mm x 300mm,0,16:09,1,Yes,No,36.4 lbs. with stand (34.2 lbs. without),720p,1,,10,2,1024 x 768,600Hz,"25-9/10""","3-1/4""",1 year,1 year,$20,"24-3/8""",Yes,"9-1/8""",183,,20W,Yes,2,,,,,Front bottom,,,,,,,,,,,,,,"English, French, Spanish",,Multifunction,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,bestbuy.com,http://www.bestbuy.com/site/LG+-+55%26%2334%3B+Class+(54-5/8%26%2334%3B+Diag.)+-+LED+-+1080p+-+60Hz+-+Smart+-+HDTV/1511709.p;template=_specificationsTab,55LN5600,"LG 55"" Class 5458"" Diag. LED 1080p 60Hz Smart HDTV 55LN5600 - Best Buy","55""",0,Unknown,Yes,,"49-1/4""",Yes,LED Flat-Panel,Yes,1,7.19193E+11,"54-5/8""",400mm x 400mm,0,4:3 and 16:9,1,,No,46.7 lbs. with stand (42.1 lbs. without),1080p,1,,10,3,1920 x 1080,60Hz,"31-1/8""","3-1/8""",1 year limited,1 year limited,$12,"28-1/2""",Yes,"11-3/4""",109,,20W,Yes,2,,,,,,,,,,,,,,,,,,,,,Standard,Yes,Yes,"Netflix, YouTube, Hulu Plus",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,newegg.com,http://www.newegg.com/Product/Product.aspx?Item=N82E16889005732,55LN5600,"Newegg.com - LG 55"" Class 1080p 60Hz SMART LED TV  - 55LN5600",,,,,,,,,,,,,,,,,,,,,,,,,1920 x 1080,,,,,,,,,,,,,,,,,,1080p,,3 In,,10W + 10W,,"55"" Class (54.6"" diagonal)","54W, 0.3W Standby Mode",LG,,Dual Core Triple XD Engine,400mm x 400mm,AC100 - 240 V 50 / 60 Hz,,,,,,,,,,,,Yes,,,,,,,,,,,1 In,,60Hz,,3,,1 Optical Out,1,,42.1 lbs.,"49.17"" x 31.14"" x 11.69"" (WxHxD)","49.17"" x 28.54"" x 3.11"" (WxHxD)",RF In (Antenna/Cable) x 1 (rear),46.7 lbs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Picture Mode: 7 Modes (Vivid, Standard, Eco, Cinema, Game, ISF Expert 1, ISF Expert 2)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,newegg.com,http://www.newegg.com/Product/Product.aspx?Item=9SIA2990XR1167,TOS-65L7350U,"Newegg.com - TOSHIBA  65L7350U 65 Inch Clearscan 240HZ, Slim Be",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,,TOSHIBA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,bestbuy.com,http://www.bestbuy.com/site/Samsung+-+55%26%2334%3B+Class+(54-5/8%26%2334%3B+Diag.)+-+LED+-+1080p+-+120Hz+-+3D+-+HDTV/8254106.p;template=_specificationsTab,UN55FH6030FXZA,"Samsung 55"" Class 5458"" Diag. LED 1080p 120Hz 3D HDTV UN55FH6030FXZA - Best Buy","55""",0,Yes,No,,"49-3/8""",Yes,LED Flat-Panel,Yes,1,8.87276E+11,"54-5/8""",400mm x 400mm,0,,,,No,45.4 lbs. with stand (39.7 lbs. without),1080p,1,,,2,,120Hz,"31-1/8""","3-3/4""",1 year,1 year,$14,"28-3/4""",Yes,"9""",124,,,Yes,,,,,,,,,,,,,,,,,,,,,Yes,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,bestbuy.com,http://www.bestbuy.com/site/LG+-+Refurbished+26%22+Class+(26%22+Diag.)+-+LED+-+720p+-+60Hz+-+HDTV/8780324.p;template=_specificationsTab,26LS3500,"LG Refurbished 26"" Class 26"" Diag. LED 720p 60Hz HDTV 26LS3500 - Best Buy","26""",,Yes,No,Yes,"24-3/4""",Yes,LED Flat-Panel,Yes,1,7.94505E+11,"26""",200mm x 100mm,,16:09,,,No,11 lbs. with stand (10.4 lbs. without),720p,,,7,2,1280 x 720,60Hz,"17-1/2""","1-1/4""",,90 days,$6,"15-7/8""",,"6-1/2""",53,,14W,,2,,,,,,,"1,000,000:1",,,,,,,,,,,,"English, French, Spanish, Korean",,Standard,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,amazon.com,http://www.amazon.com/Samsung-PN59D6500-59-Inch-1080p-Plasma/dp/B004MNADZS/ref=sr_1_133/188-2537604-3861536?ie=UTF8&qid=1379502015&s=electronics&sr=1-133,PN59D6500,Samsung PN59D6500 59-Inch 1080p 600 Hz 3D Plasma HDTV (Black) [2011 MODEL],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"March 13, 2011",1.5 x 54.3 x 32.6 inches ; 67.5 pounds,Plasma,59 inches,"Currently, item can be shipped only within the U.S.",Samsung,16:09,B004MNADZS,100 pounds (,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,newegg.com,http://www.newegg.com/Product/Product.aspx?Item=N82E16889101486,LC60LE657U,"Newegg.com - Refurbished: Sharp 60"" 1080p 120Hz LED-LCD HDTV LC60LE657U",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1080p,,,,,,"60""",,Sharp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120Hz,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,newegg.com,http://www.newegg.com/Product/Product.aspx?Item=9SIA1N80XN6312,LC-60LE757U,Newegg.com - Sharp LC60LE757U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"60""",,Sharp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,bestbuy.com,http://www.bestbuy.com/site/Samsung+-+22%26%2334%3B+Class+(21-1/2%26%2334%3B+Diag.)+-+LED+-+1080p+-+60Hz+-+HDTV/7979341.p;template=_specificationsTab,UN22F5000AFXZA,"Samsung 22"" Class 2112"" Diag. LED 1080p 60Hz HDTV UN22F5000AFXZA - Best Buy","22""",0,Yes,No,,,Yes,LED Flat-Panel,Yes,1,8.87276E+11,"21-1/2""",75mm x 75mm,0,,,,No,,1080p,1,,,2,,60Hz,"14-1/2""","1-3/4""",1 year,1 year,$4,"12-3/4""",Yes,"6-3/4""",34,,,Yes,,,,,,,,,,,,,,,,,,,,,,Universal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,newegg.com,http://www.newegg.com/Product/Product.aspx?Item=N82E16889354262,UN22F5000AFXZA,"Newegg.com - Samsung 22"" Class (21.5""Diagonal size) 1080p 60Hz LED-LCD HDTV - UN22F5000AFXZA",,,,,,,,,,,,,,,,,,,,,,,,,1920 x 1080,,,,,,,,,,,,,,,,Yes,,1080p,,2 In,,3W + 3W,Black,"22"" Class (21.5""Diagonal size)",Typical Power Consumption: 18 W,Samsung,,"Wide Color Enhancer	Wide Color Enhancer Plus",,AC110-120V 60Hz,,,,,,,,,,,,,,,,,,,,,,,1 In,,60Hz,1 (Shared with Component),1,,,,,5.7 lbs.,"20.2"" x 14.4"" x 6.7"" (W x H x D)","20.2""x 12.7"" x 1.7"" (W x H x D)",,6.4 lbs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,newegg.com,http://www.newegg.com/Product/Product.aspx?Item=N82E16889005472,55LA6900,"Newegg.com - LG 55"" Class (54.6"" diagonal) 1080p TruMotion 120hz Cinema 3D Smart TV 55LA6900",,,,,,,,,,,,,,,,,,,,,,,,,1920 x 1080,,,,,,,,,,,,,,,,Yes,,1080p,,,,12W + 12W,,"55"" Class (54.6"" diagonal)",,LG,,"Dual Core, 3D, Smart TV, MR w/voice, Cinema Screen Design, EDGE LED +",400mm x 400mm,,,,,,,,,,,,,,,,,,,,,,,,1 In,,TruMotion 120hz,,3,,1 Optical Out,1,Wi-Fi,44.1 lbs.,"48.54"" x 31.34"" x 12.44"" (W x H x D)","48.54"" x 28.62"" x 1.37"" (W x H x D)",RF In (Antenna/Cable) x 1 (rear),50.3 lbs.,,,,,,,,,,,,,,3D Type: FPR (Passive),,,,,,,,,,,,,,,,,"Picture Mode: 6 Modes (Vivid, Standard, Cinema, Game, ISF Expert 1, ISF Expert 2)",,,,,Edge LED Plus,,,,,,,,,,,,,,,,,,,,,4 Pair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,bestbuy.com,http://www.bestbuy.com/site/Philips+-+50%26%2334%3B+Class+(49-5/8%26%2334%3B+Diag.)+-+LED+-+1080p+-+240Hz+-+Smart+-+HDTV/7137147.p;template=_specificationsTab,50PFL5907,Philips Electronics 50PFL5907 - Best Buy,"50""",0,Yes,Yes,Yes,45 inches,Yes,LED Flat-Panel,Yes,1,6.09585E+11,"49-5/8""",400mm x 400mm,1,16:09,3,Yes,No,50.8 lbs. with stand (41.9 lbs. without),1080p,1,400 cd/mÂ²,,4,1920 x 1080,240Hz,"26.83""","2-1/4""",1 year limited,1 year limited,$14,"26.8""",,"9-1/2""",126,Yes,16W,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,"Netflix, Pandora, Facebook, YouTube",,,,,,,500mW,,,"Closed Caption, Digital Noise Reduction, Sleep Timer, Web Browser",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
